,movie_id,movie_title,release_date,video_release_date,IMDb_URL,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,Genre,Description,LRD_Input_Text
1613,1614,"Reluctant Debutante, The (1958)",01-Jan-1958,,"http://us.imdb.com/M/title-exact?Reluctant%20Debutante,%20The%20(1958)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Comedy, Drama",The Reluctant Debutante is a 1958 American comedy film directed by Vincente Minnelli and produced by Pandro S. Berman from a screenplay by William Douglas-Home based on Douglas-Home's play of the same name. The music score is by Eddie Warner and the cinematography by Joseph Ruttenberg.,"movie_title: Reluctant Debutante, The (1958). Genre: Comedy, Drama. Summary: The Reluctant Debutante is a 1958 American comedy film directed by Vincente Minnelli and produced by Pandro S. Berman from a screenplay by William Douglas-Home based on Douglas-Home's play of the same name. The music score is by Eddie Warner and the cinematography by Joseph Ruttenberg."
1614,1615,Warriors of Virtue (1997),02-May-1997,,http://us.imdb.com/M/title-exact?Warriors%20of%20Virtue%20%281997%29,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Action, Adventure, Children's, Fantasy","Warriors of Virtue is a 1997 martial arts fantasy film directed by Hong Kong filmmaker Ronny Yu in his American English-language directorial debut, written by Michael Vickerman and Hugh Kelley, and starring Angus Macfadyen, Mario Yedidia, and Marley Shelton. The film was an international co-production between the United States, China, Hong Kong, and Canada. The film was based on a series of characters created by the Chinese-American Law brothers, four siblings who worked as physicians and had no prior filmmaking experience. The story follows a young boy who stumbles into a mystical world based on the Tao Te Ching, where he meets the titular Warriors of Virtue—anthropomorphic kangaroos who wield the powers of Tao and battle an evil warlord. The Irish band Clannad provided the original song ""Forces of Nature"".","movie_title: Warriors of Virtue (1997). Genre: Action, Adventure, Children's, Fantasy. Summary: Warriors of Virtue is a 1997 martial arts fantasy film directed by Hong Kong filmmaker Ronny Yu in his American English-language directorial debut, written by Michael Vickerman and Hugh Kelley, and starring Angus Macfadyen, Mario Yedidia, and Marley Shelton. The film was an international co-production between the United States, China, Hong Kong, and Canada. The film was based on a series of characters created by the Chinese-American Law brothers, four siblings who worked as physicians and had no prior filmmaking experience. The story follows a young boy who stumbles into a mystical world based on the Tao Te Ching, where he meets the titular Warriors of Virtue—anthropomorphic kangaroos who wield the powers of Tao and battle an evil warlord. The Irish band Clannad provided the original song ""Forces of Nature""."
1615,1616,Desert Winds (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Desert%20Winds%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,"A desert is a landscape where little precipitation occurs and, consequently, living conditions create unique biomes and ecosystems. The lack of vegetation exposes the unprotected surface of the ground to denudation. About one-third of the land surface of the Earth is arid or semi-arid. This includes much of the polar regions, where little precipitation occurs, and which are sometimes called polar deserts or ""cold deserts"". Deserts can be classified by the amount of precipitation that falls, by the temperature that prevails, by the causes of desertification or by their geographical location.","movie_title: Desert Winds (1995). Genre: Drama. Summary: A desert is a landscape where little precipitation occurs and, consequently, living conditions create unique biomes and ecosystems. The lack of vegetation exposes the unprotected surface of the ground to denudation. About one-third of the land surface of the Earth is arid or semi-arid. This includes much of the polar regions, where little precipitation occurs, and which are sometimes called polar deserts or ""cold deserts"". Deserts can be classified by the amount of precipitation that falls, by the temperature that prevails, by the causes of desertification or by their geographical location."
1616,1617,Hugo Pool (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?Hugo+Pool+(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Romance,"Hugo Pool (also known as Pool Girl in the UK) is a 1997 American comedy drama film, directed by Robert Downey Sr., starring Alyssa Milano and Patrick Dempsey.","movie_title: Hugo Pool (1997). Genre: Romance. Summary: Hugo Pool (also known as Pool Girl in the UK) is a 1997 American comedy drama film, directed by Robert Downey Sr., starring Alyssa Milano and Patrick Dempsey."
1617,1618,King of New York (1990),01-Jan-1990,,http://us.imdb.com/Title?King+of+New+York+(1990),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Action, Crime","King of New York is a 1990 neo-noir crime drama film directed by Abel Ferrara and written by Nicholas St. John. It stars Christopher Walken, Laurence Fishburne, David Caruso, Victor Argo and Wesley Snipes, with supporting roles played by Giancarlo Esposito, Steve Buscemi, Paul Calderón, Janet Julian and Theresa Randle. Walken portrays Frank White, a New York City drug kingpin rebuilding his criminal empire after his release from prison, while also attempting to go legitimate.","movie_title: King of New York (1990). Genre: Action, Crime. Summary: King of New York is a 1990 neo-noir crime drama film directed by Abel Ferrara and written by Nicholas St. John. It stars Christopher Walken, Laurence Fishburne, David Caruso, Victor Argo and Wesley Snipes, with supporting roles played by Giancarlo Esposito, Steve Buscemi, Paul Calderón, Janet Julian and Theresa Randle. Walken portrays Frank White, a New York City drug kingpin rebuilding his criminal empire after his release from prison, while also attempting to go legitimate."
1618,1619,All Things Fair (1996),08-Mar-1996,,http://us.imdb.com/Title?Lust+och+f%E4gring+stor+(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,"All Things Fair (Swedish: Lust och fägring stor, literally ""Desire and Great Beauty"") is a 1995 Swedish period drama film, written and directed by Bo Widerberg as his final film. It tells the story of a sexual relationship between a teacher and her 15-year-old student in Malmö, Sweden during World War II. Widerberg's son Johan stars as the boy Stig and Marika Lagercrantz plays his teacher Viola. The original title is taken from the Swedish hymn ""Den blomstertid nu kommer"", which is traditionally sung in schools before closing for the summer holiday.","movie_title: All Things Fair (1996). Genre: Drama. Summary: All Things Fair (Swedish: Lust och fägring stor, literally ""Desire and Great Beauty"") is a 1995 Swedish period drama film, written and directed by Bo Widerberg as his final film. It tells the story of a sexual relationship between a teacher and her 15-year-old student in Malmö, Sweden during World War II. Widerberg's son Johan stars as the boy Stig and Marika Lagercrantz plays his teacher Viola. The original title is taken from the Swedish hymn ""Den blomstertid nu kommer"", which is traditionally sung in schools before closing for the summer holiday."
1619,1620,"Sixth Man, The (1997)",28-Mar-1997,,http://us.imdb.com/M/title-exact?Sixth%20Man%2C%20The%20(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,"The 6th Man, sometimes titled The Sixth Man, is a 1997 American sports comedy film directed by Randall Miller. The film stars Marlon Wayans and Kadeem Hardison. The film features real National Collegiate Athletic Association (NCAA) schools, although the rosters are fictitious. Some schools shown in the film include the University of Washington, University of Massachusetts Amherst, California State University, Fresno (better known as Fresno State), Georgetown University, the University of Kentucky, the University of Arkansas, UCLA, and others. The film features cameos from college basketball personalities such as Jerry Tarkanian and Dick Vitale.","movie_title: Sixth Man, The (1997). Genre: Comedy. Summary: The 6th Man, sometimes titled The Sixth Man, is a 1997 American sports comedy film directed by Randall Miller. The film stars Marlon Wayans and Kadeem Hardison. The film features real National Collegiate Athletic Association (NCAA) schools, although the rosters are fictitious. Some schools shown in the film include the University of Washington, University of Massachusetts Amherst, California State University, Fresno (better known as Fresno State), Georgetown University, the University of Kentucky, the University of Arkansas, UCLA, and others. The film features cameos from college basketball personalities such as Jerry Tarkanian and Dick Vitale."
1620,1621,Butterfly Kiss (1995),26-Apr-1996,,http://us.imdb.com/M/title-exact?Butterfly%20Kiss%20(1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Thriller,"Butterfly Kiss (alternative title Killer on the Road) is a 1995 British film, directed by Michael Winterbottom and written by Frank Cottrell Boyce. It stars Amanda Plummer and Saskia Reeves. The film was entered into the 45th Berlin International Film Festival.","movie_title: Butterfly Kiss (1995). Genre: Thriller. Summary: Butterfly Kiss (alternative title Killer on the Road) is a 1995 British film, directed by Michael Winterbottom and written by Frank Cottrell Boyce. It stars Amanda Plummer and Saskia Reeves. The film was entered into the 45th Berlin International Film Festival."
1621,1622,"Paris, France (1993)",01-Jan-1993,,"http://us.imdb.com/M/title-exact?Paris,%20France%20(1993)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,"Paris, France is a 1993 Canadian erotic comedy-drama film directed by Jerry Ciccoritti and written by Tom Walmsley. The film was released in February 1995 in the United States.","movie_title: Paris, France (1993). Genre: Comedy. Summary: Paris, France is a 1993 Canadian erotic comedy-drama film directed by Jerry Ciccoritti and written by Tom Walmsley. The film was released in February 1995 in the United States."
1622,1623,"Cérémonie, La (1995)",20-Dec-1996,,http://us.imdb.com/M/title-exact?C%E9r%E9monie%2C%20La%20%281995%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,"La Cérémonie (English: lit. The Ceremony also known as A Judgment In Stone) is a 1995 French psychological thriller film by written and directed by Claude Chabrol. Starring Isabelle Huppert and Sandrine Bonnaire and adapted from the 1977 novel A Judgement In Stone by Ruth Rendell. The story follows Sophie an efficient, but quiet, cold and offbeat maid hired to work on the countryside house of a rich family. There, she befriends Jeanne, the local postmistress but soon, that friendship starts taking an increasingly dark turn.","movie_title: Cérémonie, La (1995). Genre: Drama. Summary: La Cérémonie (English: lit. The Ceremony also known as A Judgment In Stone) is a 1995 French psychological thriller film by written and directed by Claude Chabrol. Starring Isabelle Huppert and Sandrine Bonnaire and adapted from the 1977 novel A Judgement In Stone by Ruth Rendell. The story follows Sophie an efficient, but quiet, cold and offbeat maid hired to work on the countryside house of a rich family. There, she befriends Jeanne, the local postmistress but soon, that friendship starts taking an increasingly dark turn."
1623,1624,Hush (1998),10-Mar-1998,,http://us.imdb.com/Title?Hush+(1998),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Thriller,"Hush is a 1998 American thriller film starring Jessica Lange, Gwyneth Paltrow and Johnathon Schaech. The story follows newlyweds, Helen and Jackson Baring, who move to the family thoroughbred horse ranch to support his mother, Martha, amid Helen's pregnancy. However, Martha's hostile behaviour towards Helen soon raises suspicions. The film was released on March 6, 1998, to a critical and commercial failure.","movie_title: Hush (1998). Genre: Thriller. Summary: Hush is a 1998 American thriller film starring Jessica Lange, Gwyneth Paltrow and Johnathon Schaech. The story follows newlyweds, Helen and Jackson Baring, who move to the family thoroughbred horse ranch to support his mother, Martha, amid Helen's pregnancy. However, Martha's hostile behaviour towards Helen soon raises suspicions. The film was released on March 6, 1998, to a critical and commercial failure."
1624,1625,Nightwatch (1997),22-Apr-1997,,http://us.imdb.com/M/title-exact?Nightwatch%20(1997),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Horror, Thriller","Nightwatch is a 1997 American horror thriller film directed by Ole Bornedal and starring Ewan McGregor, Patricia Arquette, Josh Brolin, Lauren Graham and Nick Nolte. It was written by Bornedal and Steven Soderbergh. It is a remake of the 1994 Danish film of the same name, which was also directed by Bornedal.","movie_title: Nightwatch (1997). Genre: Horror, Thriller. Summary: Nightwatch is a 1997 American horror thriller film directed by Ole Bornedal and starring Ewan McGregor, Patricia Arquette, Josh Brolin, Lauren Graham and Nick Nolte. It was written by Bornedal and Steven Soderbergh. It is a remake of the 1994 Danish film of the same name, which was also directed by Bornedal."
1625,1626,Nobody Loves Me (Keiner liebt mich) (1994),09-Feb-1996,,http://us.imdb.com/M/title-exact?Keiner%20liebt%20mich%20(1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Comedy, Drama",Nobody Loves Me (German: Keiner liebt mich) is a 1994 German comedy-drama film directed by Doris Dörrie,"movie_title: Nobody Loves Me (Keiner liebt mich) (1994). Genre: Comedy, Drama. Summary: Nobody Loves Me (German: Keiner liebt mich) is a 1994 German comedy-drama film directed by Doris Dörrie"
1626,1627,"Wife, The (1995)",26-Jul-1996,,"http://us.imdb.com/Title?Wife,+The+(1995)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Comedy, Drama","The Wife is a 1995 American comedy-drama film written and directed by Tom Noonan, based on his play Wifey.  The film was nominated for the Grand Jury Prize at the 1995 Sundance Film Festival, after Noonan had won the Grand Prize the previous year with What Happened Was.","movie_title: Wife, The (1995). Genre: Comedy, Drama. Summary: The Wife is a 1995 American comedy-drama film written and directed by Tom Noonan, based on his play Wifey.  The film was nominated for the Grand Jury Prize at the 1995 Sundance Film Festival, after Noonan had won the Grand Prize the previous year with What Happened Was."
1627,1628,Lamerica (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Lamerica%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,"Lamerica is a 1994 Italian drama film directed by Gianni Amelio.  It entered the competition at the 51st Venice International Film Festival, in which Amelio won the Golden Osella for Best Director. The film was selected as the Italian entry for the Best Foreign Language Film at the 67th Academy Awards, but was not accepted as a nominee.","movie_title: Lamerica (1994). Genre: Drama. Summary: Lamerica is a 1994 Italian drama film directed by Gianni Amelio.  It entered the competition at the 51st Venice International Film Festival, in which Amelio won the Golden Osella for Best Director. The film was selected as the Italian entry for the Best Foreign Language Film at the 67th Academy Awards, but was not accepted as a nominee."
